#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
1425	4864	ENTREZ_GENE	NPC1	NPC	9606	Homo sapiens	5.58e-34	2.41e-07	7.5e-05	10.141	-	YES	BioGRID ORCS
1425	10938	ENTREZ_GENE	EHD1	H-PAST|HPAST1|PAST|PAST1|FLJ44618|FLJ42622	9606	Homo sapiens	6.79e-34	2.41e-07	7.5e-05	9.9805	-	YES	BioGRID ORCS
1425	79158	ENTREZ_GENE	GNPTAB	GNPTA|ICD|KIAA1208	9606	Homo sapiens	1.39e-26	2.41e-07	7.5e-05	9.1144	-	YES	BioGRID ORCS
1425	11311	ENTREZ_GENE	VPS45	H1|H1VPS45|SCN5|VPS45A|VPS45B|VPS54A|VSP45|VSP45A|h-vps45	9606	Homo sapiens	4.88e-25	2.41e-07	7.5e-05	9.1118	-	YES	BioGRID ORCS
1425	3949	ENTREZ_GENE	LDLR	FH|FHC|LDLCQ2	9606	Homo sapiens	6.72e-24	2.41e-07	7.5e-05	10.191	-	YES	BioGRID ORCS
1425	55697	ENTREZ_GENE	VAC14	ArPIKfyve|TAX1BP2|TRX|FLJ10305	9606	Homo sapiens	1.87e-22	2.41e-07	7.5e-05	6.0237	-	YES	BioGRID ORCS
1425	6720	ENTREZ_GENE	SREBF1	SREBP-1c|SREBP1|SREBP1a|bHLHd1	9606	Homo sapiens	4.57e-22	2.41e-07	7.5e-05	7.374	-	YES	BioGRID ORCS
1425	51479	ENTREZ_GENE	ANKFY1	ANKHZN|BTBD23|ZFYVE14|KIAA1255|RANK-5	9606	Homo sapiens	2.29e-20	2.41e-07	7.5e-05	6.618	-	YES	BioGRID ORCS
1425	27342	ENTREZ_GENE	RABGEF1	RABEX5|RAP1|rabex-5	9606	Homo sapiens	1.32e-18	2.41e-07	7.5e-05	7.1105	-	YES	BioGRID ORCS
1425	29919	ENTREZ_GENE	C18orf8	HsT2591|MIC1|Mic-1	9606	Homo sapiens	1.36e-17	2.41e-07	7.5e-05	6.1663	-	YES	BioGRID ORCS
