#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
1756	114971	ENTREZ_GENE	PTPMT1	DUSP23|MOSP|PLIP|PNAS-129	9606	Homo sapiens	-4.61289788	-	-	-	-	YES	BioGRID ORCS
1756	5531	ENTREZ_GENE	PPP4C	PP-X|PP4|PP4C|PPH3|PPP4|PPX	9606	Homo sapiens	-4.1165305	-	-	-	-	YES	BioGRID ORCS
1756	5373	ENTREZ_GENE	PMM2	CDG1|CDG1a|CDGS|PMI|PMI1|PMM 2	9606	Homo sapiens	-4.08430155	-	-	-	-	YES	BioGRID ORCS
1756	29101	ENTREZ_GENE	SSU72	HSPC182|PNAS-120	9606	Homo sapiens	-3.98233351	-	-	-	-	YES	BioGRID ORCS
1756	403313	ENTREZ_GENE	PLPP6	PDP1|PPAPDC2|PSDP|bA6J24.6|FLJ90191|FLJ46512	9606	Homo sapiens	-3.61683913	-	-	-	-	YES	BioGRID ORCS
1756	5781	ENTREZ_GENE	PTPN11	BPTP3|CFC|JMML|METCDS|NS1|PTP-1D|PTP2C|SH-PTP2|SH-PTP3|SHP2|SHP-2	9606	Homo sapiens	-3.54156533	-	-	-	-	YES	BioGRID ORCS
1756	5500	ENTREZ_GENE	PPP1CB	HEL-S-80p|PP-1B|PP1B|PP1beta|PPP1CD	9606	Homo sapiens	-3.30567088	-	-	-	-	YES	BioGRID ORCS
1756	92609	ENTREZ_GENE	TIMM50	TIM50|TIM50L	9606	Homo sapiens	-3.25048892	-	-	-	-	YES	BioGRID ORCS
1756	8732	ENTREZ_GENE	RNGTT	CAP1A|HCE|HCE1|hCAP	9606	Homo sapiens	-2.92057898	-	-	-	-	YES	BioGRID ORCS
1756	22908	ENTREZ_GENE	SACM1L	SAC1|KIAA0851	9606	Homo sapiens	-2.74078539	-	-	-	-	YES	BioGRID ORCS
1756	5515	ENTREZ_GENE	PPP2CA	PP2Ac|PP2CA|PP2Calpha|RP-C	9606	Homo sapiens	-2.66573549	-	-	-	-	YES	BioGRID ORCS
1756	51496	ENTREZ_GENE	CTDSPL2	HSPC058|HSPC129|FLJ10523	9606	Homo sapiens	-2.64245111	-	-	-	-	YES	BioGRID ORCS
1756	5537	ENTREZ_GENE	PPP6C	PP6|PP6C	9606	Homo sapiens	-2.19424737	-	-	-	-	YES	BioGRID ORCS
1756	11284	ENTREZ_GENE	PNKP	AOA4|EIEE10|MCSZ|PNK	9606	Homo sapiens	-1.64419751	-	-	-	-	YES	BioGRID ORCS
1756	9150	ENTREZ_GENE	CTDP1	CCFDN|FCP1	9606	Homo sapiens	-1.41536944	-	-	-	-	YES	BioGRID ORCS
1756	5789	ENTREZ_GENE	PTPRD	HPTP|HPTPD|HPTPDELTA|PTPD|RPTPDELTA	9606	Homo sapiens	-1.40825548	-	-	-	-	YES	BioGRID ORCS
