#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
206	5901	ENTREZ_GENE	RAN	ARA24|Gsp1|TC4	9606	Homo sapiens	-2.208394526	0.0	-	-	-	YES	BioGRID ORCS
206	51188	ENTREZ_GENE	SS18L2	KIAA-iso	9606	Homo sapiens	-2.170179769	0.0	-	-	-	YES	BioGRID ORCS
206	5691	ENTREZ_GENE	PSMB3	HC10-II	9606	Homo sapiens	-1.967392891	0.0	-	-	-	YES	BioGRID ORCS
206	6241	ENTREZ_GENE	RRM2	R2|RR2|RR2M	9606	Homo sapiens	-1.963620327	0.0	-	-	-	YES	BioGRID ORCS
206	5441	ENTREZ_GENE	POLR2L	RBP10|RPABC5|RPB10|RPB10beta|RPB7.6|hRPB7.6|hsRPB10b	9606	Homo sapiens	-1.949401747	0.0	-	-	-	YES	BioGRID ORCS
206	6167	ENTREZ_GENE	RPL37	L37	9606	Homo sapiens	-1.934361488	0.0	-	-	-	YES	BioGRID ORCS
206	5439	ENTREZ_GENE	POLR2J	POLR2J1|RPB11|RPB11A|RPB11m|hRPB14	9606	Homo sapiens	-1.889043289	0.0	-	-	-	YES	BioGRID ORCS
206	23020	ENTREZ_GENE	SNRNP200	ASCC3L1|BRR2|HELIC2|RP33|U5-200KD|KIAA0788	9606	Homo sapiens	-1.813760002	0.0	-	-	-	YES	BioGRID ORCS
206	5713	ENTREZ_GENE	PSMD7	MOV34|P40|Rpn8|S12	9606	Homo sapiens	-1.788040776	0.0	-	-	-	YES	BioGRID ORCS
206	6628	ENTREZ_GENE	SNRPB	CCMS|COD|SNRPB1|Sm-B/B'|SmB/B'|SmB/SmB'|snRNP-B|Sm-B/B|SmB/SmB	9606	Homo sapiens	-1.775620581	0.0	-	-	-	YES	BioGRID ORCS
206	7465	ENTREZ_GENE	WEE1	WEE1A|WEE1hu	9606	Homo sapiens	-1.766953388	0.0	-	-	-	YES	BioGRID ORCS
206	5048	ENTREZ_GENE	PAFAH1B1	LIS1|LIS2|MDCR|MDS|NudF|PAFAH	9606	Homo sapiens	-1.749534619	0.0	-	-	-	YES	BioGRID ORCS
