#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
696	51602	ENTREZ_GENE	NOP58	HSPC120|NOP5|NOP5/NOP58	9606	Homo sapiens	3.86521562327	-	-	-	-	YES	BioGRID ORCS
696	23560	ENTREZ_GENE	GTPBP4	CRFG|NGB|NOG1|FLJ10686|FLJ10690	9606	Homo sapiens	3.86472836409	-	-	-	-	YES	BioGRID ORCS
696	9276	ENTREZ_GENE	COPB2	beta'-COP|betaprime-COP	9606	Homo sapiens	3.86472836409	-	-	-	-	YES	BioGRID ORCS
696	8812	ENTREZ_GENE	CCNK	CPR4	9606	Homo sapiens	3.86472836409	-	-	-	-	YES	BioGRID ORCS
696	6632	ENTREZ_GENE	SNRPD1	HsT2456|SMD1|SNRPD|Sm-D1	9606	Homo sapiens	3.86312635603	-	-	-	-	YES	BioGRID ORCS
696	9343	ENTREZ_GENE	EFTUD2	MFDGA|MFDM|SNRNP116|Snrp116|Snu114|U5-116KD	9606	Homo sapiens	3.86105800649	-	-	-	-	YES	BioGRID ORCS
696	79693	ENTREZ_GENE	YRDC	DRIP3|IRIP|SUA5|FLJ23476	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	4904	ENTREZ_GENE	YBX1	BP-8|CBF-A|CSDA2|CSDB|DBPB|EFI-A|MDR-NF1|NSEP-1|NSEP1|YB-1|YB1	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	8565	ENTREZ_GENE	YARS	CMTDIC|TYRRS|YRS|YTS	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	23160	ENTREZ_GENE	WDR43	NET12|UTP5|KIAA0007	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	59286	ENTREZ_GENE	UBL5	HUB1	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	7311	ENTREZ_GENE	UBA52	CEP52|HUBCEP52|L40|RPL40	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	57187	ENTREZ_GENE	THOC2	CXorf3|MRX12|MRX35|THO2|dJ506G2.1|hTREX120	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	7013	ENTREZ_GENE	TERF1	PIN2|TRBF1|TRF|TRF1|hTRF1-AS|t-TRF1	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6428	ENTREZ_GENE	SRSF3	SFRS3|SRp20	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6729	ENTREZ_GENE	SRP54	-	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6728	ENTREZ_GENE	SRP19	-	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6637	ENTREZ_GENE	SNRPG	SMG|Sm-G	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6635	ENTREZ_GENE	SNRPE	HYPT11|SME|Sm-E|snRNP-E	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6634	ENTREZ_GENE	SNRPD3	SMD3|Sm-D3	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6627	ENTREZ_GENE	SNRPA1	Lea1	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	83443	ENTREZ_GENE	SF3B5	SF3b10|Ysf3	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6301	ENTREZ_GENE	SARS	SERRS|SERS	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	51187	ENTREZ_GENE	RSL24D1	C15orf15|HRP-L30-iso|L30|RLP24|RPL24|RPL24L|TVAS3	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6240	ENTREZ_GENE	RRM1	R1|RIR1|RR1	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6201	ENTREZ_GENE	RPS7	DBA8|S7	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6234	ENTREZ_GENE	RPS28	DBA15|S28	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6228	ENTREZ_GENE	RPS23	MABAS|MCINS|PAMAS|S23	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6227	ENTREZ_GENE	RPS21	HLDF|S21	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6224	ENTREZ_GENE	RPS20	S20	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6223	ENTREZ_GENE	RPS19	DBA|DBA1|S19	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6210	ENTREZ_GENE	RPS15A	S15a	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6208	ENTREZ_GENE	RPS14	EMTB|S14	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6206	ENTREZ_GENE	RPS12	S12	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6205	ENTREZ_GENE	RPS11	S11	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6176	ENTREZ_GENE	RPLP1	LP1|P1|RPP1	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6128	ENTREZ_GENE	RPL6	L6|SHUJUN-2|TAXREB107|TXREB1	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6168	ENTREZ_GENE	RPL37A	L37A	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	25873	ENTREZ_GENE	RPL36	L36|DKFZp566B023	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6164	ENTREZ_GENE	RPL34	L34	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6160	ENTREZ_GENE	RPL31	L31	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6156	ENTREZ_GENE	RPL30	L30	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6122	ENTREZ_GENE	RPL3	ASC-1|L3|TARBP-B	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6157	ENTREZ_GENE	RPL27A	L27A	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6154	ENTREZ_GENE	RPL26	DBA11|L26	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6144	ENTREZ_GENE	RPL21	HYPT12|L21|FLJ27458|DKFZp686C06101	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6142	ENTREZ_GENE	RPL18A	L18A	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6139	ENTREZ_GENE	RPL17	L17|PD-1|RPL23	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6138	ENTREZ_GENE	RPL15	DBA12|EC45|L15|RPL10|RPLY10|RPYL10	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	6135	ENTREZ_GENE	RPL11	DBA7|GIG34|L11	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	729540	ENTREZ_GENE	RGPD6	RGP6|RGPD7|RanBP2L1|RanBP2L2	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	5901	ENTREZ_GENE	RAN	ARA24|Gsp1|TC4	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	5691	ENTREZ_GENE	PSMB3	HC10-II	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	5687	ENTREZ_GENE	PSMA6	IOTA|PROS27|p27K	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	84950	ENTREZ_GENE	PRPF38A	PRP38A|Prp38|FLJ14936	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	440561	ENTREZ_GENE	PRAMEF6	-	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	5440	ENTREZ_GENE	POLR2K	ABC10-alpha|RPABC4|RPB10alpha|RPB12|RPB7.0|hRPB7.0|hsRPB10a	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	5431	ENTREZ_GENE	POLR2B	POL2RB|RPB2|hRPB140	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	5430	ENTREZ_GENE	POLR2A	POLR2|POLRA|RPB1|RPBh1|RPO2|RPOL2|RpIILS|hRPB220|hsRPB1	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	5342	ENTREZ_GENE	PLGLB2	PLGP1	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	84844	ENTREZ_GENE	PHF5A	INI|Rds3|SAP14b|SF3B7|SF3b14b|bK223H9.2	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	11331	ENTREZ_GENE	PHB2	BAP|BCAP37|Bap37|PNAS-141|REA|hBAP|p22	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	23481	ENTREZ_GENE	PES1	NOP7|PES	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	55003	ENTREZ_GENE	PAK1IP1	MAK11|PIP1|WDR84|bA421M1.5|hPIP1|FLJ20624	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	100288332	ENTREZ_GENE	NPIPA5	NPIP	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	51491	ENTREZ_GENE	NOP16	HSPC111|HSPC185|LOC51491	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	84365	ENTREZ_GENE	NIFK	MKI67IP|Nopp34|hNIFK	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	4809	ENTREZ_GENE	SNU13	15.5K|FA-1|FA1|NHP2L1|NHPX|OTK27|SNRNP15-5|SPAG12|SSFA1	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	4691	ENTREZ_GENE	NCL	C23|Nsr1	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	84549	ENTREZ_GENE	MAK16	MAK16L|RBM13	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	23658	ENTREZ_GENE	LSM5	YER146W	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	27258	ENTREZ_GENE	LSM3	SMX4|USS2|YLR438C	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	353135	ENTREZ_GENE	LCE1E	LEP5	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	3832	ENTREZ_GENE	KIF11	EG5|HKSP|KNSL1|MCLMR|TRIP5	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	3191	ENTREZ_GENE	HNRNPL	HNRPL|P/OKcl.14|hnRNP-L	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	8341	ENTREZ_GENE	HIST1H2BN	H2B/d|H2BFD	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	8343	ENTREZ_GENE	HIST1H2BF	H2B/g|H2BFG	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	25988	ENTREZ_GENE	HINFP	HiNF-P|MIZF|ZNF743|DKFZP434F162	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	55127	ENTREZ_GENE	HEATR1	BAP28|UTP10|FLJ10359	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	85002	ENTREZ_GENE	FAM86B1	-	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	9700	ENTREZ_GENE	ESPL1	ESP1|SEPA|KIAA0165	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	3692	ENTREZ_GENE	EIF6	CAB|EIF3A|ITGB4BP|b(2)gcn|eIF-6|p27(BBP)|p27BBP	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	8662	ENTREZ_GENE	EIF3B	EIF3-ETA|EIF3-P110|EIF3-P116|EIF3S9|PRT1	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	51514	ENTREZ_GENE	DTL	CDT2|DCAF2|L2DTL|RAMP	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	79947	ENTREZ_GENE	DHDDS	CIT|CPT|DS|HDS|RP59|FLJ13102	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	51692	ENTREZ_GENE	CPSF3	CPSF-73|CPSF73|YSH1	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	996	ENTREZ_GENE	CDC27	ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	332	ENTREZ_GENE	BIRC5	API4|EPR-1|survivin	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	100529063	ENTREZ_GENE	BCL2L2-PABPN1	-	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	527	ENTREZ_GENE	ATP6V0C	ATP6C|ATP6L|ATPL|VATL|VPPC|Vma3	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	10096	ENTREZ_GENE	ACTR3	ARP3	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	10097	ENTREZ_GENE	ACTR2	ARP2	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
696	55234	ENTREZ_GENE	SMU1	BWD|SMU-1|fSAP57|FLJ10805	9606	Homo sapiens	3.85748925705	-	-	-	-	YES	BioGRID ORCS
696	54606	ENTREZ_GENE	DDX56	DDX21|DDX26|NOH61	9606	Homo sapiens	3.85748925705	-	-	-	-	YES	BioGRID ORCS
696	79039	ENTREZ_GENE	DDX54	DP97|APR-5	9606	Homo sapiens	3.85628790548	-	-	-	-	YES	BioGRID ORCS
696	5111	ENTREZ_GENE	PCNA	ATLD2	9606	Homo sapiens	3.85454987735	-	-	-	-	YES	BioGRID ORCS
696	6173	ENTREZ_GENE	RPL36A	L36A|L44L|MIG6|RPL44	9606	Homo sapiens	3.85438825717	-	-	-	-	YES	BioGRID ORCS
696	1603	ENTREZ_GENE	DAD1	OST2	9606	Homo sapiens	3.85318864708	-	-	-	-	YES	BioGRID ORCS
