#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
594	9968	ENTREZ_GENE	MED12	ARC240|CAGH45|FGS1|HOPA|MED12S|OHDOX|OKS|OPA1|TNRC11|TRAP230|KIAA0192	9606	Homo sapiens	15.07941518	0.0	-	-	-	YES	BioGRID ORCS
594	4771	ENTREZ_GENE	NF2	ACN|BANF|SCH|merlin	9606	Homo sapiens	14.42850599	0.0	-	-	-	YES	BioGRID ORCS
594	51586	ENTREZ_GENE	MED15	ARC105|CAG7A|CTG7A|PCQAP|TIG-1|TIG1|TNRC7	9606	Homo sapiens	10.57571658	0.0	-	-	-	YES	BioGRID ORCS
594	93624	ENTREZ_GENE	TADA2B	ADA2(beta)|ADA2B	9606	Homo sapiens	10.53064945	0.0	-	-	-	YES	BioGRID ORCS
594	11235	ENTREZ_GENE	PDCD10	CCM3|TFAR15	9606	Homo sapiens	10.4953584	0.0	-	-	-	YES	BioGRID ORCS
594	8452	ENTREZ_GENE	CUL3	CUL-3|PHA2E	9606	Homo sapiens	10.27016302	0.0	-	-	-	YES	BioGRID ORCS
594	117143	ENTREZ_GENE	TADA1	ADA1|HFI1|STAF42|TADA1L|hADA1	9606	Homo sapiens	8.843714592	0.0	-	-	-	YES	BioGRID ORCS
594	112869	ENTREZ_GENE	SGF29	CCDC101|STAF36|TDRD29|FLJ32446	9606	Homo sapiens	8.185383329	0.0	-	-	-	YES	BioGRID ORCS
594	57551	ENTREZ_GENE	TAOK1	KFC-B|MAP3K16|MARKK|PSK-2|PSK2|TAO1|hKFC-B|hTAOK1|KIAA1361|FLJ14314	9606	Homo sapiens	7.234718275	0.000350705	-	-	-	YES	BioGRID ORCS
594	892	ENTREZ_GENE	CCNC	CycC|SRB11|hSRB11	9606	Homo sapiens	7.093654994	0.000526057	-	-	-	YES	BioGRID ORCS
594	10629	ENTREZ_GENE	TAF6L	PAF65A	9606	Homo sapiens	6.942950496	0.000669528	-	-	-	YES	BioGRID ORCS
594	9616	ENTREZ_GENE	RNF7	CKBBP1|ROC2|SAG	9606	Homo sapiens	6.451462584	0.001227467	-	-	-	YES	BioGRID ORCS
594	4763	ENTREZ_GENE	NF1	NFNS|VRNF|WSS	9606	Homo sapiens	6.440363746	0.001213979	-	-	-	YES	BioGRID ORCS
594	9439	ENTREZ_GENE	MED23	ARC130|CRSP130|CRSP133|CRSP3|DRIP130|MRT18|SUR-2|SUR2	9606	Homo sapiens	6.173941221	0.002479985	-	-	-	YES	BioGRID ORCS
594	83892	ENTREZ_GENE	KCTD10	BTBD28|MSTP028|ULRO61|hBACURD3	9606	Homo sapiens	6.125607462	0.002595217	-	-	-	YES	BioGRID ORCS
594	27097	ENTREZ_GENE	TAF5L	PAF65B	9606	Homo sapiens	5.667045749	0.006378446	-	-	-	YES	BioGRID ORCS
594	56987	ENTREZ_GENE	BBX	ARTC1|HBP2|HSPC339|MDS001	9606	Homo sapiens	5.510204362	0.00829314	-	-	-	YES	BioGRID ORCS
594	219541	ENTREZ_GENE	MED19	DT2P1G7|LCMR1|MED19AS	9606	Homo sapiens	5.435844337	0.009527484	-	-	-	YES	BioGRID ORCS
594	10025	ENTREZ_GENE	MED16	DRIP92|THRAP5|TRAP95	9606	Homo sapiens	5.3182641	0.011628638	-	-	-	YES	BioGRID ORCS
594	7324	ENTREZ_GENE	UBE2E1	UBCH6	9606	Homo sapiens	5.037456399	0.020200605	-	-	-	YES	BioGRID ORCS
594	81573	ENTREZ_GENE	ANKRD13C	dJ677H15.3|DKFZP566D1346	9606	Homo sapiens	4.885903336	0.027505288	-	-	-	YES	BioGRID ORCS
594	161742	ENTREZ_GENE	SPRED1	NFLS|PPP1R147|hSpred1|spred-1|FLJ33903	9606	Homo sapiens	4.847880219	0.028502747	-	-	-	YES	BioGRID ORCS
594	8726	ENTREZ_GENE	EED	HEED|WAIT1|WAIT-1	9606	Homo sapiens	4.659163306	0.042176082	-	-	-	YES	BioGRID ORCS
594	80235	ENTREZ_GENE	PIGZ	GPI-MT-IV|PIG-Z|SMP3|FLJ12768	9606	Homo sapiens	4.57274028	0.049361721	-	-	-	YES	BioGRID ORCS
594	8242	ENTREZ_GENE	KDM5C	DXS1272E|JARID1C|MRX13|MRXJ|MRXSCJ|MRXSJ|SMCX|XE169	9606	Homo sapiens	4.55696414	0.04965982	-	-	-	YES	BioGRID ORCS
594	5784	ENTREZ_GENE	PTPN14	PEZ|PTP36	9606	Homo sapiens	4.481721688	0.056004882	-	-	-	YES	BioGRID ORCS
594	121506	ENTREZ_GENE	ERP27	C12orf46|PDIA8|FLJ32115	9606	Homo sapiens	4.395979676	0.064724546	-	-	-	YES	BioGRID ORCS
594	1508	ENTREZ_GENE	CTSB	APPS|CPSB	9606	Homo sapiens	4.348866028	0.069777759	-	-	-	YES	BioGRID ORCS
594	55647	ENTREZ_GENE	RAB20	FLJ20429	9606	Homo sapiens	4.304507383	0.074446194	-	-	-	YES	BioGRID ORCS
594	9839	ENTREZ_GENE	ZEB2	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B|KIAA0569	9606	Homo sapiens	4.301766023	0.072210148	-	-	-	YES	BioGRID ORCS
594	9462	ENTREZ_GENE	RASAL2	NGAP	9606	Homo sapiens	4.285625356	0.072358349	-	-	-	YES	BioGRID ORCS
594	5325	ENTREZ_GENE	PLAGL1	LOT1|ZAC|ZAC1	9606	Homo sapiens	4.115829553	0.101397567	-	-	-	NO	BioGRID ORCS
