#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
1956	59272	ENTREZ_GENE	ACE2	ACEH	9606	Homo sapiens	3.1927	0.002475	0.999767	-	-	YES	BioGRID ORCS
1956	79799	ENTREZ_GENE	UGT2A3	FLJ21934	9606	Homo sapiens	2.7851	0.143564	0.999767	-	-	YES	BioGRID ORCS
1956	64092	ENTREZ_GENE	SAMSN1	HACS1|NASH1|SASH2|SH3D6B|SLy2	9606	Homo sapiens	2.7345	0.395111	0.999767	-	-	YES	BioGRID ORCS
1956	387778	ENTREZ_GENE	SPDYC	RINGOC|Ringo2	9606	Homo sapiens	2.6098	0.719649	0.999767	-	-	NO	BioGRID ORCS
1956	9969	ENTREZ_GENE	MED13	ARC250|DRIP250|HSPC221|THRAP1|TRAP240|KIAA0593	9606	Homo sapiens	2.5889	0.790995	0.999767	-	-	NO	BioGRID ORCS
1956	146057	ENTREZ_GENE	TTBK2	SCA11|TTBK|KIAA0847	9606	Homo sapiens	2.5267	0.35834	0.999767	-	-	YES	BioGRID ORCS
1956	115825	ENTREZ_GENE	WDFY2	PROF|WDF2|ZFYVE22	9606	Homo sapiens	2.443	0.349235	0.999965	-	-	YES	BioGRID ORCS
1956	54985	ENTREZ_GENE	HCFC1R1	HPIP|FLJ20568	9606	Homo sapiens	2.4004	0.719649	0.999767	-	-	NO	BioGRID ORCS
1956	270	ENTREZ_GENE	AMPD1	MAD|MADA|MMDD	9606	Homo sapiens	2.3856	0.790995	0.999767	-	-	NO	BioGRID ORCS
1956	1375	ENTREZ_GENE	CPT1B	CPT1-M|CPT1M|CPTI|CPTI-M|M-CPT1|MCCPT1|MCPT1	9606	Homo sapiens	2.3742	0.719649	0.999767	-	-	NO	BioGRID ORCS
1956	6876	ENTREZ_GENE	TAGLN	SM22|SMCC|TAGLN1|WS3-10|DKFZp686P11128	9606	Homo sapiens	2.3334	0.82888	0.999767	-	-	NO	BioGRID ORCS
1956	80196	ENTREZ_GENE	RNF34	CARP-1|CARP1|RFI|RIF|RIFF|hRFI|FLJ21786	9606	Homo sapiens	2.3308	0.601035	0.995715	-	-	NO	BioGRID ORCS
1956	25978	ENTREZ_GENE	CHMP2B	ALS17|CHMP2.5|DMT1|VPS2-2|VPS2B|DKFZP564O123	9606	Homo sapiens	2.2954	0.031353	0.999767	-	-	YES	BioGRID ORCS
1956	79837	ENTREZ_GENE	PIP4K2C	PIP5K2C|FLJ22055	9606	Homo sapiens	2.2922	0.719649	0.999767	-	-	NO	BioGRID ORCS
1956	10449	ENTREZ_GENE	ACAA2	DSAEC	9606	Homo sapiens	2.2544	0.719649	0.999767	-	-	NO	BioGRID ORCS
1956	353497	ENTREZ_GENE	POLN	POL4P	9606	Homo sapiens	2.2537	0.845403	0.999767	-	-	NO	BioGRID ORCS
1956	2627	ENTREZ_GENE	GATA6	-	9606	Homo sapiens	2.2276	0.060644	0.999767	-	-	YES	BioGRID ORCS
1956	64326	ENTREZ_GENE	RFWD2	COP1|RNF200|FLJ10416	9606	Homo sapiens	2.2222	0.790995	0.999767	-	-	NO	BioGRID ORCS
1956	64400	ENTREZ_GENE	AKTIP	FT1|FTS|FLJ13258	9606	Homo sapiens	2.219	0.790995	0.999767	-	-	NO	BioGRID ORCS
1956	341880	ENTREZ_GENE	SLC35F4	C14orf36|c14_5373	9606	Homo sapiens	2.1709	0.719649	0.999767	-	-	NO	BioGRID ORCS
1956	1491	ENTREZ_GENE	CTH	-	9606	Homo sapiens	2.1337	0.719649	0.999767	-	-	NO	BioGRID ORCS
1956	25834	ENTREZ_GENE	MGAT4C	GNTIVH|HGNT-IV-H	9606	Homo sapiens	2.1143	0.845403	0.999767	-	-	NO	BioGRID ORCS
1956	146845	ENTREZ_GENE	CFAP52	WDR16|WDRPUH|FLJ37528	9606	Homo sapiens	2.1086	0.641851	0.999767	-	-	NO	BioGRID ORCS
1956	134147	ENTREZ_GENE	CMBL	JS-1|FLJ23617	9606	Homo sapiens	2.0924	0.30755	0.999767	-	-	YES	BioGRID ORCS
1956	101059938	ENTREZ_GENE	NPIPA7	-	9606	Homo sapiens	2.0902	0.836564	0.999767	-	-	NO	BioGRID ORCS
1956	123811	ENTREZ_GENE	FOPNL	C16orf63|FOR20|PHSECRG2|FLJ31153|DKFZp686N1651	9606	Homo sapiens	2.0789	0.719649	0.999767	-	-	NO	BioGRID ORCS
1956	51538	ENTREZ_GENE	ZCCHC17	HSPC251|PS1D|pNO40	9606	Homo sapiens	2.0781	0.349235	0.999767	-	-	YES	BioGRID ORCS
1956	653140	ENTREZ_GENE	FAM228A	C2orf84|FLJ30851	9606	Homo sapiens	2.0727	0.719649	0.999767	-	-	NO	BioGRID ORCS
1956	26249	ENTREZ_GENE	KLHL3	PHA2D|KIAA1129	9606	Homo sapiens	2.0594	0.719649	0.995755	-	-	NO	BioGRID ORCS
1956	23033	ENTREZ_GENE	DOPEY1	DOP1|KIAA1117|dJ202D23.2	9606	Homo sapiens	2.0445	0.376591	0.972877	-	-	YES	BioGRID ORCS
1956	4154	ENTREZ_GENE	MBNL1	EXP|MBNL|EXP42|KIAA0428|EXP40|EXP35	9606	Homo sapiens	2.0267	0.845403	0.999767	-	-	NO	BioGRID ORCS
1956	80237	ENTREZ_GENE	ELL3	FLJ22637	9606	Homo sapiens	2.0114	0.719649	0.999767	-	-	NO	BioGRID ORCS
1956	92595	ENTREZ_GENE	ZNF764	-	9606	Homo sapiens	2.0072	0.790995	0.999767	-	-	NO	BioGRID ORCS
1956	11309	ENTREZ_GENE	SLCO2B1	OATP-B|OATP2B1|OATPB|SLC21A9	9606	Homo sapiens	2.0054	0.844399	0.999767	-	-	NO	BioGRID ORCS
1956	5458	ENTREZ_GENE	POU4F2	BRN3.2|BRN3B|Brn-3b	9606	Homo sapiens	1.9986	0.845403	0.999767	-	-	NO	BioGRID ORCS
1956	8027	ENTREZ_GENE	STAM	STAM-1|STAM1	9606	Homo sapiens	1.9931	0.82888	0.999767	-	-	NO	BioGRID ORCS
1956	162394	ENTREZ_GENE	SLFN5	-	9606	Homo sapiens	1.9818	0.790995	0.999767	-	-	NO	BioGRID ORCS
1956	641455	ENTREZ_GENE	POTEM	ACT|P704P|POTE14beta	9606	Homo sapiens	1.9805	0.845403	0.999767	-	-	NO	BioGRID ORCS
1956	55859	ENTREZ_GENE	BEX1	BEX2|HBEX2|HGR74-h	9606	Homo sapiens	1.9805	0.790995	0.999767	-	-	NO	BioGRID ORCS
1956	26524	ENTREZ_GENE	LATS2	KPM	9606	Homo sapiens	1.969	0.790995	0.999767	-	-	NO	BioGRID ORCS
1956	5296	ENTREZ_GENE	PIK3R2	MPPH|MPPH1|P85B|p85|p85-BETA	9606	Homo sapiens	1.9537	0.845403	0.999767	-	-	NO	BioGRID ORCS
1956	2149	ENTREZ_GENE	F2R	CF2R|HTR|PAR-1|PAR1|TR	9606	Homo sapiens	1.9476	0.865939	0.999767	-	-	NO	BioGRID ORCS
1956	5649	ENTREZ_GENE	RELN	ETL7|LIS2|PRO1598|RL	9606	Homo sapiens	1.9414	0.790995	0.987328	-	-	NO	BioGRID ORCS
1956	10425	ENTREZ_GENE	ARIH2	ARI2|TRIAD1	9606	Homo sapiens	1.9382	0.641851	0.999767	-	-	NO	BioGRID ORCS
1956	7525	ENTREZ_GENE	YES1	HsT441|P61-YES|Yes|c-yes	9606	Homo sapiens	1.9348	0.845403	0.999767	-	-	NO	BioGRID ORCS
1956	1495	ENTREZ_GENE	CTNNA1	CAP102|MDPT2	9606	Homo sapiens	1.9317	0.843295	0.999767	-	-	NO	BioGRID ORCS
1956	55972	ENTREZ_GENE	SLC25A40	MCFP	9606	Homo sapiens	1.9153	0.794159	0.999767	-	-	NO	BioGRID ORCS
1956	93081	ENTREZ_GENE	TEX30	C13orf27	9606	Homo sapiens	1.9109	0.865305	0.999767	-	-	NO	BioGRID ORCS
1956	83605	ENTREZ_GENE	CCM2	C7orf22|OSM|PP10187	9606	Homo sapiens	1.905	0.843295	0.999767	-	-	NO	BioGRID ORCS
1956	4799	ENTREZ_GENE	NFX1	NFX2|TEG-42|Tex42	9606	Homo sapiens	1.9039	0.845403	0.999767	-	-	NO	BioGRID ORCS
1956	8065	ENTREZ_GENE	CUL5	CUL-5|VACM-1|VACM1	9606	Homo sapiens	1.901	0.349235	0.999767	-	-	YES	BioGRID ORCS
1956	25966	ENTREZ_GENE	C2CD2	C21orf25|C21orf258|TMEM24L|DKFZP586F0422	9606	Homo sapiens	1.8978	0.845403	0.999767	-	-	NO	BioGRID ORCS
1956	130814	ENTREZ_GENE	PQLC3	C2orf22	9606	Homo sapiens	1.8977	0.790995	0.999767	-	-	NO	BioGRID ORCS
1956	25953	ENTREZ_GENE	PNKD	BRP17|DYT8|FKSG19|FPD1|KIPP1184|MR-1|MR1|PDC|PKND1|TAHCCP2|KIAA1184|DKFZp564N1362	9606	Homo sapiens	1.8961	0.790995	0.999767	-	-	NO	BioGRID ORCS
1956	389602	ENTREZ_GENE	LOC389602	-	9606	Homo sapiens	1.8928	0.49531	0.999767	-	-	NO	BioGRID ORCS
