#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
1989	73184U	UNKNOWN	chr3:195713389-195713475	-	9606	Homo sapiens	0.76921	0.33621	-	-	-	NO	BioGRID ORCS
1989	73185U	UNKNOWN	chr3:14209756-14209776	-	9606	Homo sapiens	0.67467	0.39136	-	-	-	NO	BioGRID ORCS
1989	73186U	UNKNOWN	chr14:75747342-75747370	-	9606	Homo sapiens	0.66306	0.3929	-	-	-	NO	BioGRID ORCS
1989	73187U	UNKNOWN	chr16:23091266-23091316	-	9606	Homo sapiens	0.61753	0.4381	-	-	-	NO	BioGRID ORCS
1989	73188U	UNKNOWN	chr17:79413763-79413856	-	9606	Homo sapiens	0.59576	0.27059	-	-	-	NO	BioGRID ORCS
1989	73189U	UNKNOWN	chr3:160130113-160130241	-	9606	Homo sapiens	0.52429	0.24026	-	-	-	NO	BioGRID ORCS
1989	73190U	UNKNOWN	chr1:155159930-155160052	-	9606	Homo sapiens	0.52128	0.3418	-	-	-	NO	BioGRID ORCS
1989	73191U	UNKNOWN	chr9:124064240-124064248	-	9606	Homo sapiens	0.51889	0.52611	-	-	-	NO	BioGRID ORCS
1989	73192U	UNKNOWN	chr15:43164808-43164894	-	9606	Homo sapiens	0.49641	0.36774	-	-	-	NO	BioGRID ORCS
1989	73193U	UNKNOWN	chr12:123465813-123466117	-	9606	Homo sapiens	0.48558	0.55404	-	-	-	NO	BioGRID ORCS
1989	10320	ENTREZ_GENE	IKZF1	CVID13|Hs.54452|IK1|IKAROS|LYF1|LyF-1|PPP1R92|PRO0758|ZNFN1A1|hIk-1	9606	Homo sapiens	0.48077	0.0	-	-	-	YES	BioGRID ORCS
1989	73194U	UNKNOWN	chr5:886822-886882	-	9606	Homo sapiens	0.47801	0.39136	-	-	-	NO	BioGRID ORCS
1989	73195U	UNKNOWN	chr13:20412839-20413125	-	9606	Homo sapiens	0.47569	0.28417	-	-	-	NO	BioGRID ORCS
1989	73196U	UNKNOWN	chr17:80399028-80399040	-	9606	Homo sapiens	0.47323	0.56364	-	-	-	NO	BioGRID ORCS
1989	3447	ENTREZ_GENE	IFNA13	-	9606	Homo sapiens	0.46676	0.57149	-	-	-	NO	BioGRID ORCS
1989	642612	ENTREZ_GENE	TRIM49C	TRIM49L2	9606	Homo sapiens	0.45965	0.58311	-	-	-	NO	BioGRID ORCS
1989	23236	ENTREZ_GENE	PLCB1	EIEE12|PI-PLC|PLC-154|PLC-I|PLC-beta-1|PLC154|PLCB1A|PLCB1B|KIAA0581	9606	Homo sapiens	0.44965	0.0	-	-	-	YES	BioGRID ORCS
1989	73197U	UNKNOWN	chr8:145638620-145638773	-	9606	Homo sapiens	0.44598	0.30667	-	-	-	NO	BioGRID ORCS
1989	73198U	UNKNOWN	chr7:74480394-74480461	-	9606	Homo sapiens	0.44569	0.43127	-	-	-	NO	BioGRID ORCS
1989	73199U	UNKNOWN	chr11:62301430-62301546	-	9606	Homo sapiens	0.44527	0.30688	-	-	-	NO	BioGRID ORCS
1989	73200U	UNKNOWN	chr14:81950568-81950741	-	9606	Homo sapiens	0.4449	0.59626	-	-	-	NO	BioGRID ORCS
